,Images,Nouns_SAT,Nouns_NOC,Nouns_DNOC,Objects_Y9,SF_1_SAT,SF_2_SAT,SF_3_SAT,SF_4_SAT,SF_5_SAT,SF_6_SAT,SF_7_SAT,SF_8_SAT,SF_9_SAT,SF_10_SAT,SF_11_SAT,SF_12_SAT,SF_13_SAT,SF_14_SAT,SF_15_SAT,SF_16_SAT,SF_17_SAT,SF_18_SAT,SF_19_SAT,SF_20_SATSF_1_NOC,SF_2_NOC,SF_3_NOC,SF_4_NOC,SF_5_NOC,SF_6_NOC,SF_7_NOC,SF_8_NOC,SF_9_NOC,SF_10_NOC,SF_11_NOC,SF_12_NOC,SF_13_NOC,SF_14_NOC,SF_15_NOC,SF_16_NOC,SF_17_NOC,SF_18_NOC,SF_19_NOC,SF_20_NOC,SF_1_DNOC,SF_2_DNOC,SF_3_DNOC,SF_4_DNOC,SF_5_DNOC,SF_6_DNOC,SF_7_DNOC,SF_8_DNOC,SF_9_DNOC,SF_10_DNOC,SF_11_DNOC,SF_12_DNOC,SF_13_DNOC,SF_14_DNOC,SF_15_DNOC,SF_16_DNOC,SF_17_DNOC,SF_18_DNOC,SF_19_DNOC,SF_20_DNOC,SF_20_SAT,SF_1_NOC
10,b00000036_21i57n_20150508_081731e.jpg,"['view', 'room', 'window']","['room', 'tv', 'wall']","['train', 'room', 'tv']",['computer screen'],0.5826951190364423,0.8736959952705953,0.8206265929978216,0.14567377975911058,0.21328121622853535,1.0,1.0,1.0,0.25,0.36602540378443865,0.5826951190364423,0.14567377975911058,0.21328121622853535,0.29134755951822117,0.6321205588285577,0.3683335642719889,0.4416085945488365,0.41730488096355767,0.8543262202408894,,0.8697451597905215,0.8151992273660651,0.14305666317677962,0.20944949161334078,1.0,1.0,1.0,0.25,0.36602540378443865,0.5722266527071185,0.14305666317677962,0.20944949161334078,0.28611332635355924,0.6321205588285577,0.3617162314858187,0.43573238915689616,0.4277733472928815,0.8569433368232204,0.7905505083866592,0.5151752534994625,0.847205464591125,0.7844553155514191,0.12879381337486562,0.1885672301818913,1.0,1.0,1.0,0.25,0.36602540378443865,0.5151752534994625,0.12879381337486562,0.18856723018189128,0.25758762674973124,0.6321205588285577,0.3256528691367241,0.40260411027668264,0.48482474650053753,0.8712061866251344,0.8114327698181087,0.7867187837714646,0.5722266527071185
11,b00000037_21i57n_20150517_214020e.jpg,"['table', 'wine']","['woman', 'table', 'glass']","['man', 'table', 'glass']","['panelist', ' magnum', ' wineglass', ' wineglass', ' pepperoni pizza', ' cereal bowl', ' cereal bowl', ' cereal bowl']",0.07888456369638319,0.7541253825778491,0.5150982134064958,0.008764951521820354,0.020604953712319372,0.6211350049464219,0.9484635978014786,0.883037979832239,0.06901500054960244,0.16224287016762812,0.13249149958856787,0.014721277732063096,0.03460729309229088,0.10599319967085427,0.4626657856341947,0.11722806383474599,0.12408962032683712,0.14677808506383327,0.9051975650070926,,0.8075097095832864,0.6049503044798198,0.016221360194955847,0.038133739260945536,0.6370005268982126,0.9511253449534949,0.8888747195128971,0.07077783632202363,0.16638700597975814,0.18224471137753348,0.020249412375281495,0.047603024803460396,0.1325416082745698,0.47112360215841964,0.15197300035039893,0.16660262635907852,0.23707143638766182,0.9152301595986291,0.8007201028639359,0.15640558483241954,0.8137152831160932,0.615935969993978,0.017378398314713283,0.040853744824198165,0.647370451481524,0.9528334299038302,0.8926318905090158,0.07193005016461378,0.1690956704640008,0.18701475124329717,0.020779416804810796,0.0488489777001294,0.13601072817694337,0.4765796721077106,0.15595071396804902,0.17056849885071013,0.22964354926277908,0.9144048388069754,0.7987799099641233,0.7771351296146894,0.14599224175460263
12,b00000037_21i57n_20150524_164617e.jpg,"['woman', 'front', 'window']","['woman', 'shirt', 'shirt', 'photo']","['woman', 'front', 'store', 'cake']",['bartender'],0.3007937264729709,0.7405718389882715,0.6442183888922719,0.07519843161824273,0.11009814518809517,1.0,1.0,1.0,0.25,0.36602540378443865,0.3007937264729709,0.07519843161824273,0.11009814518809517,0.15039686323648546,0.6321205588285577,0.1901378984702187,0.2597695530550508,0.699206273527029,0.9248015683817573,,0.7948844434830419,0.6820873512443747,0.06346729421854057,0.10577882369756762,1.0,1.0,1.0,0.2,0.3333333333333333,0.31733647109270285,0.06346729421854057,0.10577882369756761,0.15866823554635143,0.6321205588285577,0.20059490744380176,0.2719142658957675,0.6826635289072971,0.9365327057814594,0.8942211763024324,0.3605910872580774,0.8154606285557241,0.7117677876925392,0.07211821745161548,0.12019702908602581,1.0,1.0,1.0,0.2,0.3333333333333333,0.3605910872580774,0.0721182174516155,0.12019702908602581,0.1802955436290387,0.6321205588285577,0.2279370395861731,0.30273593966105794,0.6394089127419226,0.9278817825483845,0.8798029709139742,0.8899018548119049,0.31733647109270285
13,b00000039_21i57n_20150524_164734e.jpg,"['person', 'piece', 'cake', 'front', 'window']","['man', 'wii', 'game']","['woman', 'cup', 'hand']","['toothbrush', ' tablefork', ' taster', ' lass']",0.26485907385393065,0.8013750359043657,0.6632874574862747,0.04414317897565511,0.08184595493527387,1.0,1.0,1.0,0.16666666666666666,0.3090169943749474,0.26485907385393065,0.044143178975655104,0.08184595493527387,0.13242953692696532,0.6321205588285577,0.16742286577536086,0.23268592302759128,0.7351409261460693,0.9558568210243449,,0.6760668633716201,0.5207741475526645,0.02824738477471748,0.04707897462452914,0.6928118333407428,0.9292296510605058,0.8848542998423496,0.13856236666814856,0.2309372777802476,0.17279153032399847,0.03455830606479969,0.05759717677466616,0.09873801732799914,0.4998322982728164,0.12156078773600908,0.1586870151903127,0.6674584699459752,0.9334916939891951,0.8891528233153251,0.30179005459143204,0.7869388471232073,0.6707617789648116,0.06035801091828641,0.10059668486381068,0.7988121707369937,0.9560683350990647,0.9278580878854931,0.15976243414739874,0.2662707235789979,0.30537955373369735,0.061075910746739466,0.10179318457789911,0.17450260213354135,0.5501369926772018,0.21483795554522836,0.26315635044865626,0.4902772476088666,0.8980554495217733,0.8300924158696222,0.9181540450647261,0.1412369238735874
14,b00000041_21i57n_20150517_214206e.jpg,"['table', 'wine']","['woman', 'table', 'wine']","['man', 'woman', 'table']","['drunkard', ' Erlenmeyer flask', ' magnum', ' wineglass', ' cereal bowl', ' cereal bowl', ' settler']",0.07277668057211303,0.720690886761869,0.48736429276779414,0.00909708507151413,0.019962052911080656,0.5858055999852795,0.9353393160741775,0.8635682663790062,0.07322569999815993,0.16068172236745878,0.13514092344815354,0.016892615431019192,0.03706805865721303,0.10510960712634158,0.4433427619319975,0.11754955839074235,0.1264072066956099,0.19257645867430584,0.8990720573342882,,0.7960208018825466,0.6061707448854179,0.02015140581826301,0.044218936726934624,0.6395768494945058,0.9456634240718765,0.8846224413139157,0.07994710618681322,0.17543073976369053,0.19603585068402754,0.024504481335503443,0.05377104304648344,0.1372250954788193,0.4724844046869865,0.1594376953682938,0.1780172344944575,0.2848130990186394,0.9106016373773299,0.8038300366756174,0.07631754427330034,0.7249833762983195,0.4937566260278656,0.009539693034162543,0.020933283090835662,0.5325458354392816,0.9242609917272699,0.841282671805607,0.0665682294299102,0.1460730011460309,0.1422813417755461,0.017785167721943263,0.03902661746118902,0.09959693924288229,0.41289161587460443,0.11571867669840415,0.13262280728461007,0.37659864112461683,0.9220748301405771,0.8290060660518985,0.7785302747131374,0.16121124654610408
15,b00000046_21i57n_20150526_085328e.jpg,"['view', 'room', 'refrigerator']","['train', 'steel', 'track']","['suitcase', 'table', 'room']",['pot'],0.3629485843838815,0.7761779066787728,0.6900683795096649,0.09073714609597038,0.13284840215210064,1.0,1.0,1.0,0.25,0.36602540378443865,0.3629485843838815,0.09073714609597038,0.13284840215210064,0.18147429219194075,0.6321205588285577,0.2294272619867731,0.304377801576433,0.6370514156161184,0.9092628539040296,,0.7182826124089265,0.6160299044380413,0.06654591834066685,0.09742998652339546,1.0,1.0,1.0,0.25,0.36602540378443865,0.2661836733626674,0.06654591834066685,0.09742998652339546,0.1330918366813337,0.6321205588285577,0.16826017235704757,0.23370163402334188,0.7338163266373325,0.9334540816593332,0.9025700134766046,0.3999074455376326,0.7952247211155721,0.7150016789355652,0.09997686138440814,0.14637628422931537,1.0,1.0,1.0,0.25,0.36602540378443865,0.3999074455376326,0.09997686138440814,0.14637628422931537,0.1999537227688163,0.6321205588285577,0.2527897179529493,0.32961790998170637,0.6000925544623674,0.9000231386155919,0.8536237157706846,0.8671515978478994,0.2661836733626674
16,b00000047_21i57n_20150517_214452e.jpg,"['group', 'video', 'game']","['man', 'room', 'remote', 'hand']","['group', 'table']","['interlocutor', ' vintner', ' hairdresser']",-0.07037389632356923,,,-0.017593474080892308,-0.025758633817718653,1.0,1.0,1.0,0.25,0.36602540378443865,-0.07037389632356923,-0.017593474080892308,-0.02575863381771865,-0.035186948161784616,0.6321205588285577,-0.04448478667099756,-0.07290926309702606,1.0703738963235692,1.0175934740808923,,0.7051779878598594,0.5586818709688008,0.03487576417140118,0.05812627361900197,1.0,1.0,1.0,0.2,0.3333333333333333,0.1743788208570059,0.03487576417140118,0.05812627361900197,0.08718941042850295,0.6321205588285577,0.11022843768799552,0.16002136404658696,0.8256211791429942,0.9651242358285989,0.941873726380998,0.01602754747834657,0.35580886799851236,0.22026005595012005,0.004006886869586643,0.005866489537436065,0.3990998564456598,0.7948229395695061,0.7144728350720985,0.09977496411141495,0.14608068610583413,0.04237926844977997,0.010594817112444992,0.015511888846419833,0.025427561069867977,0.32907629804784533,0.030931539803377674,0.04149381952735243,0.8407193045850536,0.9601798261462634,0.9416992191456781,1.0257586338177187,0.1743788208570059
17,b00000050_21i57n_20150524_165440e.jpg,"['group', 'street']","['group', 'street']","['city', 'street', 'lot']",['onlooker'],0.0635855456454945,0.3991346828435078,0.31939993321399235,0.0211951818818315,0.02633799537725732,1.0,1.0,1.0,0.3333333333333333,0.4142135623730951,0.0635855456454945,0.021195181881831497,0.02633799537725732,0.03179277282274725,0.6321205588285577,0.040193730646848745,0.061606159639845615,0.9364144543545055,0.9788048181181686,,0.3991346828435078,0.31939993321399235,0.0211951818818315,0.02633799537725732,1.0,1.0,1.0,0.3333333333333333,0.4142135623730951,0.0635855456454945,0.021195181881831497,0.02633799537725732,0.03179277282274725,0.6321205588285577,0.040193730646848745,0.061606159639845615,0.9364144543545055,0.9788048181181686,0.9736620046227427,0.07543392254982768,0.5240728639502102,0.38829419245886576,0.01885848063745692,0.02761073196034475,1.0,1.0,1.0,0.25,0.36602540378443865,0.07543392254982768,0.01885848063745692,0.02761073196034475,0.03771696127491384,0.6321205588285577,0.047683333276827215,0.07265899516140839,0.9245660774501723,0.9811415193625431,0.9723892680396552,0.9736620046227427,0.0635855456454945
18,b00000051_21i57n_20150524_165513e.jpg,"['group', 'table', 'food']","['woman', 'dog', 'city']","['group', 'table', 'food']","['vintner', ' teacup', ' grandfather', ' thermos', ' drunkard']",0.07726189843033618,0.6526207768154837,0.4532756638107783,0.012876983071722697,0.023875239632644953,0.5408934097612476,0.9026483965307149,0.8270408794150491,0.0901489016268746,0.16714525576163755,0.12910125838482273,0.021516876397470453,0.0398944828361014,0.08068828649051421,0.4177721481029838,0.09708164258141755,0.12111503343244678,0.6021974753405095,0.9336995792234183,,0.7426091613574383,0.5759389139396406,0.027951850559863798,0.051825581083360814,0.6514706217726988,0.9310702983651897,0.8759722363051431,0.10857843696211646,0.20131549346377756,0.2055362081108678,0.03425603468514463,0.06351418126564407,0.12846013006929238,0.4787213908796517,0.15455924243496694,0.18578938699472436,0.47417376102192477,0.9123622935036542,0.8375107560675124,0.07726189843033618,0.6526207768154837,0.4532756638107783,0.012876983071722697,0.023875239632644953,0.5408934097612476,0.9026483965307149,0.8270408794150491,0.0901489016268746,0.16714525576163755,0.12910125838482273,0.021516876397470453,0.0398944828361014,0.08068828649051421,0.4177721481029838,0.09708164258141755,0.12111503343244678,0.6021974753405095,0.9336995792234183,0.8770722594749584,0.8770722594749584,0.1677111033591828
19,b00000063_21i57n_20150517_215236e.jpg,"['group', 'table', 'food']","['man', 'table', 'plate', 'food']","['man', 'table', 'glass']","['taster', ' wineglass', ' fishmonger', ' taster', ' hotdog', ' furnishing']",0.06057666938551552,0.6699519064945817,0.44360132122725865,0.008653809912216504,0.017561052185254503,0.49610813424956385,0.9047131583412841,0.8161090760898888,0.07087259060708055,0.14382073038120854,0.12306164043429163,0.017580234347755946,0.035675317107915466,0.08204109362286109,0.39110420497700293,0.09684196495272368,0.11579084215550328,0.5038918657504361,0.9291274093929195,,0.7851583167506969,0.6121223346643039,0.02627862315589205,0.053326832606502055,0.6864361451933536,0.9476700672908182,0.8966660299421297,0.09806230645619338,0.1989964303066781,0.21562999474091393,0.030804284962987705,0.06251069312266908,0.12937799684454834,0.49663319758783386,0.1573827960960314,0.1939665166664435,0.5288054185720892,0.9326864883674413,0.8634016574730461,0.09805193543424875,0.7176658982228913,0.5100646347292296,0.014007419347749822,0.028425054934396406,0.5595823949093194,0.9204084084087967,0.8450965002782941,0.07994034212990277,0.16222178833262083,0.15656622834622475,0.022366604049460677,0.04538822841082033,0.10437748556414984,0.42855234652362484,0.12320802115734049,0.1449251143679674,0.4404176050906806,0.9200596578700972,0.8377782116673792,0.8561792696187914,0.18395036209124435
